start,end,length,strand,frame,chromosome,label
803666,804203,537,1,2,chrXV,known_gene
811007,811493,486,1,2,chrXV,known_gene
811670,812324,654,1,2,chrXV,known_gene
813983,815720,1737,1,2,chrXV,known_gene
822821,823211,390,1,2,chrXV,novel_orf
831299,831599,300,1,2,chrXV,novel_orf
835634,835958,324,1,2,chrXV,novel_orf
842816,843644,828,1,2,chrXV,known_gene
843803,844220,417,1,2,chrXV,novel_orf
848477,849209,732,1,2,chrXV,known_gene
869207,869894,687,1,2,chrXV,known_gene
880574,880883,309,1,2,chrXV,known_gene
880964,882272,1308,1,2,chrXV,known_gene
884513,887876,3363,1,2,chrXV,known_gene
912821,913463,642,1,2,chrXV,known_gene
931802,936497,4695,1,2,chrXV,known_gene
943655,944357,702,1,2,chrXV,known_gene
949772,953870,4098,1,2,chrXV,known_gene
956897,957989,1092,1,2,chrXV,known_gene
960986,965981,4995,1,2,chrXV,known_gene
970577,971894,1317,1,2,chrXV,novel_orf
981827,984785,2958,1,2,chrXV,known_gene
1011188,1012760,1572,1,2,chrXV,known_gene
1025255,1025609,354,1,2,chrXV,known_gene
1026842,1028048,1206,1,2,chrXV,known_gene
1046225,1047803,1578,1,2,chrXV,known_gene
1049510,1051058,1548,1,2,chrXV,known_gene
1051289,1052930,1641,1,2,chrXV,known_gene
1059530,1059992,462,1,2,chrXV,known_gene
1066838,1068536,1698,1,2,chrXV,known_gene
1074212,1076087,1875,1,2,chrXV,known_gene
1076783,1077911,1128,1,2,chrXV,known_gene
1080275,1081589,1314,1,2,chrXV,known_gene
1082717,1083212,495,1,2,chrXV,known_gene
1089221,1089728,507,-1,0,chrXV,novel_orf
1088516,1088852,336,-1,0,chrXV,novel_orf
1078544,1079258,714,-1,0,chrXV,known_gene
1060475,1060961,486,-1,0,chrXV,known_gene
1050725,1051064,339,-1,0,chrXV,known_gene
1041677,1043042,1365,-1,0,chrXV,known_gene
1040363,1040666,303,-1,0,chrXV,novel_orf
1037126,1037453,327,-1,0,chrXV,novel_orf
1029182,1030994,1812,-1,0,chrXV,known_gene
1020221,1023212,2991,-1,0,chrXV,known_gene
1013240,1014821,1581,-1,0,chrXV,known_gene
1009223,1009712,489,-1,0,chrXV,known_gene
984941,986462,1521,-1,0,chrXV,known_gene
973769,974084,315,-1,0,chrXV,novel_orf
968147,968474,327,-1,0,chrXV,known_gene
966665,967625,960,-1,0,chrXV,known_gene
965411,965729,318,-1,0,chrXV,novel_orf
959201,960182,981,-1,0,chrXV,known_gene
958361,958832,471,-1,0,chrXV,known_gene
946232,949109,2877,-1,0,chrXV,known_gene
944540,944957,417,-1,0,chrXV,known_gene
939620,943463,3843,-1,0,chrXV,known_gene
923231,925040,1809,-1,0,chrXV,known_gene
918605,921062,2457,-1,0,chrXV,known_gene
917489,917855,366,-1,0,chrXV,novel_orf
894623,896387,1764,-1,0,chrXV,known_gene
892730,894092,1362,-1,0,chrXV,known_gene
877229,877685,456,-1,0,chrXV,known_gene
874742,875321,579,-1,0,chrXV,known_gene
865652,866582,930,-1,0,chrXV,known_gene
863312,863696,384,-1,0,chrXV,novel_orf
862820,863210,390,-1,0,chrXV,novel_orf
855146,860258,5112,-1,0,chrXV,known_gene
844991,845792,801,-1,0,chrXV,known_gene
841514,841823,309,-1,0,chrXV,known_gene
825533,825932,399,-1,0,chrXV,known_gene
822587,824867,2280,-1,0,chrXV,known_gene
818756,819164,408,-1,0,chrXV,known_gene
808253,810683,2430,-1,0,chrXV,known_gene
805031,807023,1992,-1,0,chrXV,known_gene
800969,802307,1338,-1,0,chrXV,known_gene
795800,796793,993,-1,0,chrXV,known_gene
794075,795332,1257,-1,0,chrXV,known_gene
788741,789857,1116,-1,0,chrXV,known_gene
766868,767777,909,-1,0,chrXV,known_gene
752213,755009,2796,-1,0,chrXV,known_gene
751475,751895,420,-1,0,chrXV,known_gene
747524,748979,1455,-1,0,chrXV,known_gene
745592,746303,711,-1,0,chrXV,known_gene
738923,741632,2709,-1,0,chrXV,known_gene
736436,737726,1290,-1,0,chrXV,known_gene
730007,733457,3450,-1,0,chrXV,known_gene
718652,720065,1413,-1,0,chrXV,known_gene
715592,716837,1245,-1,0,chrXV,known_gene
681443,682106,663,-1,0,chrXV,known_gene
674351,675167,816,-1,0,chrXV,known_gene
667859,670241,2382,-1,0,chrXV,known_gene
636938,638558,1620,-1,0,chrXV,known_gene
630965,631751,786,-1,0,chrXV,known_gene
626627,627980,1353,-1,0,chrXV,known_gene
608639,609197,558,-1,0,chrXV,known_gene
601382,602342,960,-1,0,chrXV,known_gene
586949,587342,393,-1,0,chrXV,known_gene
566876,569558,2682,-1,0,chrXV,known_gene
553175,554570,1395,-1,0,chrXV,known_gene
545117,545420,303,-1,0,chrXV,novel_orf
539762,544145,4383,-1,0,chrXV,known_gene
538658,539465,807,-1,0,chrXV,known_gene
532250,532865,615,-1,0,chrXV,novel_orf
507947,511178,3231,-1,0,chrXV,known_gene
496148,496541,393,-1,0,chrXV,novel_orf
483218,486779,3561,-1,0,chrXV,known_gene
473474,474416,942,-1,0,chrXV,known_gene
469376,471620,2244,-1,0,chrXV,known_gene
459479,461276,1797,-1,0,chrXV,known_gene
455906,457820,1914,-1,0,chrXV,known_gene
446078,446738,660,-1,0,chrXV,known_gene
442724,443531,807,-1,0,chrXV,known_gene
438905,440258,1353,-1,0,chrXV,known_gene
427832,429857,2025,-1,0,chrXV,known_gene
414458,415907,1449,-1,0,chrXV,known_gene
392576,392915,339,-1,0,chrXV,known_gene
373709,375857,2148,-1,0,chrXV,known_gene
372797,373439,642,-1,0,chrXV,known_gene
370523,370844,321,-1,0,chrXV,known_gene
337679,338621,942,-1,0,chrXV,known_gene
334508,337343,2835,-1,0,chrXV,known_gene
321857,322994,1137,-1,0,chrXV,known_gene
315812,316175,363,-1,0,chrXV,known_gene
309323,310139,816,-1,0,chrXV,known_gene
303578,303983,405,-1,0,chrXV,known_gene
301379,303035,1656,-1,0,chrXV,known_gene
294776,296120,1344,-1,0,chrXV,known_gene
280271,281498,1227,-1,0,chrXV,known_gene
270632,271370,738,-1,0,chrXV,known_gene
253148,253577,429,-1,0,chrXV,known_gene
241613,242267,654,-1,0,chrXV,known_gene
240203,240524,321,-1,0,chrXV,known_gene
237881,238202,321,-1,0,chrXV,known_gene
232445,233636,1191,-1,0,chrXV,known_gene
217307,217646,339,-1,0,chrXV,novel_orf
214016,216137,2121,-1,0,chrXV,known_gene
206102,207176,1074,-1,0,chrXV,known_gene
197219,198725,1506,-1,0,chrXV,known_gene
180557,181427,870,-1,0,chrXV,known_gene
169001,169319,318,-1,0,chrXV,novel_orf
161672,162014,342,-1,0,chrXV,known_gene
153911,154745,834,-1,0,chrXV,known_gene
139226,141347,2121,-1,0,chrXV,known_gene
136526,137825,1299,-1,0,chrXV,known_gene
125996,126689,693,-1,0,chrXV,known_gene
114137,115808,1671,-1,0,chrXV,known_gene
108257,108896,639,-1,0,chrXV,known_gene
103316,103925,609,-1,0,chrXV,known_gene
57776,58112,336,-1,0,chrXV,novel_orf
55805,56120,315,-1,0,chrXV,novel_orf
38174,38567,393,-1,0,chrXV,novel_orf
37271,38066,795,-1,0,chrXV,novel_orf
36821,37154,333,-1,0,chrXV,novel_orf
19490,21311,1821,-1,0,chrXV,known_gene
1646,2078,432,-1,0,chrXV,known_gene
1034806,1036471,1665,-1,1,chrXV,known_gene
1031488,1034182,2694,-1,1,chrXV,known_gene
1023460,1025572,2112,-1,1,chrXV,known_gene
1015360,1017652,2292,-1,1,chrXV,known_gene
1001146,1003225,2079,-1,1,chrXV,known_gene
998452,1000828,2376,-1,1,chrXV,known_gene
995017,996511,1494,-1,1,chrXV,known_gene
992863,994855,1992,-1,1,chrXV,known_gene
981811,982162,351,-1,1,chrXV,known_gene
964612,964936,324,-1,1,chrXV,novel_orf
943564,944122,558,-1,1,chrXV,known_gene
936730,939349,2619,-1,1,chrXV,known_gene
930733,931081,348,-1,1,chrXV,known_gene
925978,926302,324,-1,1,chrXV,novel_orf
913618,915094,1476,-1,1,chrXV,known_gene
906235,907555,1320,-1,1,chrXV,known_gene
896824,898360,1536,-1,1,chrXV,known_gene
850936,851839,903,-1,1,chrXV,known_gene
846268,847129,861,-1,1,chrXV,known_gene
843697,844630,933,-1,1,chrXV,known_gene
839083,841069,1986,-1,1,chrXV,known_gene
834451,836431,1980,-1,1,chrXV,known_gene
831058,832042,984,-1,1,chrXV,known_gene
822751,823189,438,-1,1,chrXV,known_gene
815914,816931,1017,-1,1,chrXV,known_gene
802549,803464,915,-1,1,chrXV,known_gene
798673,800731,2058,-1,1,chrXV,known_gene
792703,793042,339,-1,1,chrXV,novel_orf
790210,792241,2031,-1,1,chrXV,known_gene
765898,766324,426,-1,1,chrXV,novel_orf
756475,757558,1083,-1,1,chrXV,known_gene
750532,751000,468,-1,1,chrXV,novel_orf
749662,749962,300,-1,1,chrXV,novel_orf
725563,727234,1671,-1,1,chrXV,known_gene
720469,721708,1239,-1,1,chrXV,known_gene
713242,713584,342,-1,1,chrXV,novel_orf
711682,712543,861,-1,1,chrXV,known_gene
708415,709852,1437,-1,1,chrXV,novel_orf
698767,700567,1800,-1,1,chrXV,known_gene
693367,693703,336,-1,1,chrXV,novel_orf
652009,653884,1875,-1,1,chrXV,known_gene
647125,648502,1377,-1,1,chrXV,known_gene
643393,644332,939,-1,1,chrXV,known_gene
639559,641992,2433,-1,1,chrXV,known_gene
602716,605092,2376,-1,1,chrXV,known_gene
584308,586324,2016,-1,1,chrXV,known_gene
581812,583681,1869,-1,1,chrXV,known_gene
564475,566191,1716,-1,1,chrXV,known_gene
559960,560677,717,-1,1,chrXV,known_gene
551797,552103,306,-1,1,chrXV,known_gene
548791,550246,1455,-1,1,chrXV,known_gene
536281,536599,318,-1,1,chrXV,novel_orf
516448,516850,402,-1,1,chrXV,known_gene
508972,509314,342,-1,1,chrXV,known_gene
506977,507505,528,-1,1,chrXV,known_gene
503551,504328,777,-1,1,chrXV,known_gene
491122,492841,1719,-1,1,chrXV,known_gene
490195,490828,633,-1,1,chrXV,known_gene
489415,489715,300,-1,1,chrXV,novel_orf
476938,479188,2250,-1,1,chrXV,known_gene
453868,454213,345,-1,1,chrXV,known_gene
445420,445816,396,-1,1,chrXV,novel_orf
444811,445279,468,-1,1,chrXV,novel_orf
440389,441163,774,-1,1,chrXV,known_gene
433687,436345,2658,-1,1,chrXV,known_gene
430246,431626,1380,-1,1,chrXV,known_gene
427828,428137,309,-1,1,chrXV,known_gene
402760,405388,2628,-1,1,chrXV,known_gene
389770,391075,1305,-1,1,chrXV,known_gene
369727,370027,300,-1,1,chrXV,novel_orf
360460,361084,624,-1,1,chrXV,known_gene
323410,324394,984,-1,1,chrXV,known_gene
311341,312367,1026,-1,1,chrXV,known_gene
308308,308611,303,-1,1,chrXV,novel_orf
272002,273724,1722,-1,1,chrXV,known_gene
266263,267529,1266,-1,1,chrXV,known_gene
264178,264676,498,-1,1,chrXV,novel_orf
258802,259105,303,-1,1,chrXV,known_gene
251266,252646,1380,-1,1,chrXV,known_gene
224419,226075,1656,-1,1,chrXV,known_gene
214024,214495,471,-1,1,chrXV,known_gene
207391,210265,2874,-1,1,chrXV,known_gene
204730,205885,1155,-1,1,chrXV,known_gene
199831,200134,303,-1,1,chrXV,novel_orf
193831,194800,969,-1,1,chrXV,known_gene
166288,166612,324,-1,1,chrXV,known_gene
159547,160594,1047,-1,1,chrXV,known_gene
150397,153490,3093,-1,1,chrXV,known_gene
141583,142555,972,-1,1,chrXV,known_gene
138106,139057,951,-1,1,chrXV,known_gene
132724,135838,3114,-1,1,chrXV,known_gene
132016,132508,492,-1,1,chrXV,known_gene
116395,117454,1059,-1,1,chrXV,known_gene
111430,111886,456,-1,1,chrXV,known_gene
96607,96916,309,-1,1,chrXV,known_gene
94855,96361,1506,-1,1,chrXV,known_gene
61324,65350,4026,-1,1,chrXV,known_gene
60382,61024,642,-1,1,chrXV,known_gene
47932,48643,711,-1,1,chrXV,known_gene
34765,35077,312,-1,1,chrXV,novel_orf
28702,31606,2904,-1,1,chrXV,known_gene
11548,11911,363,-1,1,chrXV,known_gene
1090014,1090497,483,-1,2,chrXV,known_gene
1089138,1089714,576,-1,2,chrXV,novel_orf
1086630,1086981,351,-1,2,chrXV,novel_orf
1071792,1072923,1131,-1,2,chrXV,known_gene
1069620,1070241,621,-1,2,chrXV,known_gene
1060440,1061055,615,-1,2,chrXV,known_gene
1055772,1056099,327,-1,2,chrXV,novel_orf
1040277,1040613,336,-1,2,chrXV,novel_orf
1028193,1028625,432,-1,2,chrXV,known_gene
1017879,1018746,867,-1,2,chrXV,known_gene
986898,988782,1884,-1,2,chrXV,known_gene
977193,978069,876,-1,2,chrXV,known_gene
921534,922905,1371,-1,2,chrXV,known_gene
901857,902874,1017,-1,2,chrXV,known_gene
900249,900690,441,-1,2,chrXV,known_gene
899055,899928,873,-1,2,chrXV,known_gene
896697,897078,381,-1,2,chrXV,known_gene
889866,891432,1566,-1,2,chrXV,known_gene
879861,880515,654,-1,2,chrXV,novel_orf
852120,853077,957,-1,2,chrXV,known_gene
828051,830574,2523,-1,2,chrXV,known_gene
827421,827862,441,-1,2,chrXV,novel_orf
812394,813708,1314,-1,2,chrXV,known_gene
761613,762084,471,-1,2,chrXV,known_gene
760824,761265,441,-1,2,chrXV,known_gene
746724,747282,558,-1,2,chrXV,known_gene
744534,745281,747,-1,2,chrXV,known_gene
704418,708459,4041,-1,2,chrXV,novel_orf
671844,672411,567,-1,2,chrXV,known_gene
665784,667179,1395,-1,2,chrXV,known_gene
659814,661674,1860,-1,2,chrXV,known_gene
651375,651840,465,-1,2,chrXV,known_gene
633924,634296,372,-1,2,chrXV,novel_orf
628359,630540,2181,-1,2,chrXV,known_gene
617517,618288,771,-1,2,chrXV,known_gene
612996,616671,3675,-1,2,chrXV,known_gene
609837,611388,1551,-1,2,chrXV,known_gene
605346,606171,825,-1,2,chrXV,known_gene
589941,592587,2646,-1,2,chrXV,known_gene
587616,587943,327,-1,2,chrXV,novel_orf
580158,580500,342,-1,2,chrXV,known_gene
572181,572838,657,-1,2,chrXV,known_gene
569928,570807,879,-1,2,chrXV,known_gene
559029,559848,819,-1,2,chrXV,known_gene
554823,558642,3819,-1,2,chrXV,known_gene
513294,514278,984,-1,2,chrXV,known_gene
497505,502452,4947,-1,2,chrXV,known_gene
493419,494400,981,-1,2,chrXV,novel_orf
482310,482724,414,-1,2,chrXV,novel_orf
479295,479637,342,-1,2,chrXV,known_gene
466674,467589,915,-1,2,chrXV,known_gene
451728,453462,1734,-1,2,chrXV,known_gene
426771,427224,453,-1,2,chrXV,known_gene
424845,426084,1239,-1,2,chrXV,known_gene
424269,424617,348,-1,2,chrXV,known_gene
422667,423816,1149,-1,2,chrXV,known_gene
418629,421650,3021,-1,2,chrXV,known_gene
416346,417681,1335,-1,2,chrXV,known_gene
411825,412263,438,-1,2,chrXV,novel_orf
408357,408789,432,-1,2,chrXV,known_gene
397734,400104,2370,-1,2,chrXV,known_gene
394836,397086,2250,-1,2,chrXV,known_gene
392415,394524,2109,-1,2,chrXV,known_gene
388212,388533,321,-1,2,chrXV,novel_orf
383532,384420,888,-1,2,chrXV,known_gene
376011,377712,1701,-1,2,chrXV,known_gene
346194,346950,756,-1,2,chrXV,known_gene
341277,342414,1137,-1,2,chrXV,known_gene
338937,339978,1041,-1,2,chrXV,known_gene
313077,315387,2310,-1,2,chrXV,known_gene
290880,292074,1194,-1,2,chrXV,known_gene
286776,287214,438,-1,2,chrXV,novel_orf
282420,285426,3006,-1,2,chrXV,known_gene
274011,274353,342,-1,2,chrXV,known_gene
269814,270420,606,-1,2,chrXV,known_gene
256665,257019,354,-1,2,chrXV,known_gene
248391,249534,1143,-1,2,chrXV,known_gene
245739,246072,333,-1,2,chrXV,novel_orf
243465,244140,675,-1,2,chrXV,known_gene
210519,211995,1476,-1,2,chrXV,known_gene
202695,204471,1776,-1,2,chrXV,known_gene
201984,202518,534,-1,2,chrXV,known_gene
200367,201879,1512,-1,2,chrXV,known_gene
189657,193542,3885,-1,2,chrXV,known_gene
185847,186723,876,-1,2,chrXV,known_gene
177402,177711,309,-1,2,chrXV,novel_orf
155286,158637,3351,-1,2,chrXV,known_gene
126981,127920,939,-1,2,chrXV,known_gene
125109,125409,300,-1,2,chrXV,novel_orf
110307,110628,321,-1,2,chrXV,novel_orf
92025,92328,303,-1,2,chrXV,known_gene
89691,91419,1728,-1,2,chrXV,known_gene
85455,86757,1302,-1,2,chrXV,known_gene
84474,84870,396,-1,2,chrXV,novel_orf
81786,83058,1272,-1,2,chrXV,known_gene
78351,79479,1128,-1,2,chrXV,known_gene
70155,70545,390,-1,2,chrXV,known_gene
69375,70044,669,-1,2,chrXV,known_gene
67560,68754,1194,-1,2,chrXV,known_gene
54594,55104,510,-1,2,chrXV,known_gene
49554,52788,3234,-1,2,chrXV,known_gene
45759,47574,1815,-1,2,chrXV,known_gene
44472,44784,312,-1,2,chrXV,known_gene
28977,29328,351,-1,2,chrXV,known_gene
22524,24294,1770,-1,2,chrXV,known_gene
17280,17796,516,-1,2,chrXV,known_gene
999,1338,339,-1,2,chrXV,known_gene
642,1125,483,1,0,chrXVI,known_gene
1425,2001,576,1,0,chrXVI,known_gene
4158,4509,351,1,0,chrXVI,novel_orf
11886,12600,714,1,0,chrXVI,known_gene
15435,15795,360,1,0,chrXVI,novel_orf
25086,26064,978,1,0,chrXVI,known_gene
33012,34947,1935,1,0,chrXVI,known_gene
35235,37845,2610,1,0,chrXVI,known_gene
39120,40077,957,1,0,chrXVI,known_gene
49302,50958,1656,1,0,chrXVI,known_gene
58548,62016,3468,1,0,chrXVI,novel_orf
99483,100086,603,1,0,chrXVI,known_gene
107274,108147,873,1,0,chrXVI,known_gene
108651,114315,5664,1,0,chrXVI,known_gene
115311,116487,1176,1,0,chrXVI,known_gene
117066,117687,621,1,0,chrXVI,known_gene
130161,132228,2067,1,0,chrXVI,known_gene
135789,136443,654,1,0,chrXVI,known_gene
136749,138228,1479,1,0,chrXVI,known_gene
141036,141726,690,1,0,chrXVI,novel_orf
143820,147129,3309,1,0,chrXVI,known_gene
148812,149121,309,1,0,chrXVI,novel_orf
171483,171954,471,1,0,chrXVI,known_gene
189153,190983,1830,1,0,chrXVI,known_gene
193647,194145,498,1,0,chrXVI,known_gene
195252,195648,396,1,0,chrXVI,known_gene
212157,212784,627,1,0,chrXVI,known_gene
231216,232509,1293,1,0,chrXVI,known_gene
280479,280926,447,1,0,chrXVI,known_gene
297552,298050,498,1,0,chrXVI,known_gene
303120,304014,894,1,0,chrXVI,known_gene
304386,305058,672,1,0,chrXVI,known_gene
310209,312900,2691,1,0,chrXVI,known_gene
351942,352251,309,1,0,chrXVI,novel_orf
353910,354273,363,1,0,chrXVI,novel_orf
370977,372921,1944,1,0,chrXVI,known_gene
375501,376953,1452,1,0,chrXVI,known_gene
383454,384408,954,1,0,chrXVI,known_gene
387066,393654,6588,1,0,chrXVI,known_gene
410442,411285,843,1,0,chrXVI,known_gene
412827,415362,2535,1,0,chrXVI,known_gene
427926,428655,729,1,0,chrXVI,known_gene
459072,459678,606,1,0,chrXVI,known_gene
464400,465648,1248,1,0,chrXVI,known_gene
467259,469656,2397,1,0,chrXVI,known_gene
469938,471996,2058,1,0,chrXVI,known_gene
480534,481068,534,1,0,chrXVI,known_gene
486711,487209,498,1,0,chrXVI,known_gene
493542,495246,1704,1,0,chrXVI,known_gene
517650,518760,1110,1,0,chrXVI,known_gene
521013,524958,3945,1,0,chrXVI,known_gene
529722,533409,3687,1,0,chrXVI,known_gene
535017,535587,570,1,0,chrXVI,known_gene
554604,555729,1125,1,0,chrXVI,known_gene
558384,559935,1551,1,0,chrXVI,known_gene
615378,619014,3636,1,0,chrXVI,known_gene
627879,631245,3366,1,0,chrXVI,known_gene
634122,637224,3102,1,0,chrXVI,known_gene
642207,643320,1113,1,0,chrXVI,known_gene
647304,648375,1071,1,0,chrXVI,known_gene
657513,658938,1425,1,0,chrXVI,known_gene
659181,661053,1872,1,0,chrXVI,known_gene
661743,662133,390,1,0,chrXVI,novel_orf
664959,665490,531,1,0,chrXVI,known_gene
666279,667446,1167,1,0,chrXVI,known_gene
679692,680799,1107,1,0,chrXVI,known_gene
698868,700014,1146,1,0,chrXVI,known_gene
700593,701970,1377,1,0,chrXVI,known_gene
702189,702675,486,1,0,chrXVI,novel_orf
703329,703674,345,1,0,chrXVI,novel_orf
704853,706593,1740,1,0,chrXVI,known_gene
706971,708342,1371,1,0,chrXVI,known_gene
710100,711138,1038,1,0,chrXVI,known_gene
713274,715941,2667,1,0,chrXVI,known_gene
720636,720960,324,1,0,chrXVI,known_gene
730491,731019,528,1,0,chrXVI,known_gene
732348,733212,864,1,0,chrXVI,known_gene
751392,751824,432,1,0,chrXVI,novel_orf
752256,752919,663,1,0,chrXVI,known_gene
753300,754248,948,1,0,chrXVI,known_gene
767751,768987,1236,1,0,chrXVI,known_gene
786207,787428,1221,1,0,chrXVI,known_gene
796575,796902,327,1,0,chrXVI,novel_orf
799233,802017,2784,1,0,chrXVI,known_gene
818322,819075,753,1,0,chrXVI,known_gene
829917,830439,522,1,0,chrXVI,known_gene
834564,835212,648,1,0,chrXVI,known_gene
843261,844020,759,1,0,chrXVI,known_gene
867135,867486,351,1,0,chrXVI,novel_orf
870702,874926,4224,1,0,chrXVI,known_gene
875367,875997,630,1,0,chrXVI,known_gene
883827,885558,1731,1,0,chrXVI,known_gene
885795,886398,603,1,0,chrXVI,known_gene
886917,887538,621,1,0,chrXVI,novel_orf
902043,906654,4611,1,0,chrXVI,known_gene
912126,912435,309,1,0,chrXVI,novel_orf
912663,916962,4299,1,0,chrXVI,known_gene
919380,920487,1107,1,0,chrXVI,known_gene
939921,941136,1215,1,0,chrXVI,known_gene
943371,943896,525,1,0,chrXVI,known_gene
1411,1918,507,1,1,chrXVI,known_gene
2287,2623,336,1,1,chrXVI,novel_orf
13330,13651,321,1,1,chrXVI,novel_orf
17947,18385,438,1,1,chrXVI,novel_orf
30340,32803,2463,1,1,chrXVI,known_gene
47335,48802,1467,1,1,chrXVI,known_gene
69484,70951,1467,1,1,chrXVI,known_gene
73624,73927,303,1,1,chrXVI,known_gene
85585,86950,1365,1,1,chrXVI,known_gene
88516,90316,1800,1,1,chrXVI,known_gene
100495,101353,858,1,1,chrXVI,known_gene
103231,104647,1416,1,1,chrXVI,known_gene
106171,106822,651,1,1,chrXVI,known_gene
116176,116482,306,1,1,chrXVI,known_gene
118381,120031,1650,1,1,chrXVI,known_gene
120322,120733,411,1,1,chrXVI,novel_orf
133042,135424,2382,1,1,chrXVI,known_gene
147415,148423,1008,1,1,chrXVI,known_gene
150613,151330,717,1,1,chrXVI,known_gene
164275,165760,1485,1,1,chrXVI,known_gene
166255,167398,1143,1,1,chrXVI,known_gene
168466,168871,405,1,1,chrXVI,novel_orf
173533,173884,351,1,1,chrXVI,known_gene
175042,175864,822,1,1,chrXVI,known_gene
181402,182548,1146,1,1,chrXVI,known_gene
208156,209806,1650,1,1,chrXVI,known_gene
228313,228772,459,1,1,chrXVI,known_gene
237337,237979,642,1,1,chrXVI,known_gene
240826,241147,321,1,1,chrXVI,novel_orf
265027,266104,1077,1,1,chrXVI,known_gene
271309,272194,885,1,1,chrXVI,known_gene
313387,316486,3099,1,1,chrXVI,known_gene
329605,331699,2094,1,1,chrXVI,known_gene
335947,336367,420,1,1,chrXVI,known_gene
339943,340945,1002,1,1,chrXVI,known_gene
348445,348952,507,1,1,chrXVI,known_gene
353935,354331,396,1,1,chrXVI,novel_orf
355699,357676,1977,1,1,chrXVI,known_gene
360208,361579,1371,1,1,chrXVI,known_gene
364951,366430,1479,1,1,chrXVI,known_gene
373792,375169,1377,1,1,chrXVI,known_gene
381964,382993,1029,1,1,chrXVI,known_gene
407095,407539,444,1,1,chrXVI,known_gene
415762,418027,2265,1,1,chrXVI,known_gene
425461,425824,363,1,1,chrXVI,novel_orf
426232,427672,1440,1,1,chrXVI,known_gene
455758,456664,906,1,1,chrXVI,known_gene
462724,463060,336,1,1,chrXVI,novel_orf
465961,466261,300,1,1,chrXVI,known_gene
479224,480175,951,1,1,chrXVI,known_gene
482842,485686,2844,1,1,chrXVI,known_gene
495505,497719,2214,1,1,chrXVI,known_gene
521827,522190,363,1,1,chrXVI,known_gene
544630,548143,3513,1,1,chrXVI,known_gene
548485,550306,1821,1,1,chrXVI,known_gene
552019,553408,1389,1,1,chrXVI,known_gene
594475,596296,1821,1,1,chrXVI,known_gene
596749,599551,2802,1,1,chrXVI,known_gene
599869,600217,348,1,1,chrXVI,known_gene
610480,612724,2244,1,1,chrXVI,known_gene
647011,647347,336,1,1,chrXVI,known_gene
648703,649921,1218,1,1,chrXVI,known_gene
667675,670873,3198,1,1,chrXVI,known_gene
671125,672142,1017,1,1,chrXVI,known_gene
673750,674674,924,1,1,chrXVI,known_gene
677164,677641,477,1,1,chrXVI,known_gene
