start,end,length,strand,frame,chromosome
432185,433373,1188,1,2,chrXV
441533,442553,1020,1,2,chrXV
449435,451325,1890,1,2,chrXV
453767,455795,2028,1,2,chrXV
461501,461816,315,1,2,chrXV
472724,473369,645,1,2,chrXV
474551,476792,2241,1,2,chrXV
487706,489734,2028,1,2,chrXV
503615,503948,333,1,2,chrXV
515243,516173,930,1,2,chrXV
516422,516773,351,1,2,chrXV
534074,536819,2745,1,2,chrXV
537569,538454,885,1,2,chrXV
596912,600380,3468,1,2,chrXV
624728,626492,1764,1,2,chrXV
642740,643307,567,1,2,chrXV
651857,652163,306,1,2,chrXV
654209,656570,2361,1,2,chrXV
657131,658325,1194,1,2,chrXV
675938,677840,1902,1,2,chrXV
684029,685343,1314,1,2,chrXV
685766,689180,3414,1,2,chrXV
692474,697334,4860,1,2,chrXV
712031,712370,339,1,2,chrXV
712865,715331,2466,1,2,chrXV
720416,720815,399,1,2,chrXV
722564,722918,354,1,2,chrXV
727511,729644,2133,1,2,chrXV
749300,751886,2586,1,2,chrXV
755327,756125,798,1,2,chrXV
756863,757250,387,1,2,chrXV
762824,766565,3741,1,2,chrXV
774572,775259,687,1,2,chrXV
780905,781541,636,1,2,chrXV
784856,785696,840,1,2,chrXV
792530,793868,1338,1,2,chrXV
797675,798308,633,1,2,chrXV
803666,804203,537,1,2,chrXV
811007,811493,486,1,2,chrXV
811670,812324,654,1,2,chrXV
813983,815720,1737,1,2,chrXV
822821,823211,390,1,2,chrXV
831299,831599,300,1,2,chrXV
835634,835958,324,1,2,chrXV
842816,843644,828,1,2,chrXV
843803,844220,417,1,2,chrXV
848477,849209,732,1,2,chrXV
869207,869894,687,1,2,chrXV
880574,880883,309,1,2,chrXV
880964,882272,1308,1,2,chrXV
884513,887876,3363,1,2,chrXV
912821,913463,642,1,2,chrXV
931802,936497,4695,1,2,chrXV
943655,944357,702,1,2,chrXV
949772,953870,4098,1,2,chrXV
956897,957989,1092,1,2,chrXV
960986,965981,4995,1,2,chrXV
970577,971894,1317,1,2,chrXV
981827,984785,2958,1,2,chrXV
1011188,1012760,1572,1,2,chrXV
1025255,1025609,354,1,2,chrXV
1026842,1028048,1206,1,2,chrXV
1046225,1047803,1578,1,2,chrXV
1049510,1051058,1548,1,2,chrXV
1051289,1052930,1641,1,2,chrXV
1059530,1059992,462,1,2,chrXV
1066838,1068536,1698,1,2,chrXV
1074212,1076087,1875,1,2,chrXV
1076783,1077911,1128,1,2,chrXV
1080275,1081589,1314,1,2,chrXV
1082717,1083212,495,1,2,chrXV
1089221,1089728,507,-1,0,chrXV
1088516,1088852,336,-1,0,chrXV
1078544,1079258,714,-1,0,chrXV
1060475,1060961,486,-1,0,chrXV
1050725,1051064,339,-1,0,chrXV
1041677,1043042,1365,-1,0,chrXV
1040363,1040666,303,-1,0,chrXV
1037126,1037453,327,-1,0,chrXV
1029182,1030994,1812,-1,0,chrXV
1020221,1023212,2991,-1,0,chrXV
1013240,1014821,1581,-1,0,chrXV
1009223,1009712,489,-1,0,chrXV
984941,986462,1521,-1,0,chrXV
973769,974084,315,-1,0,chrXV
968147,968474,327,-1,0,chrXV
966665,967625,960,-1,0,chrXV
965411,965729,318,-1,0,chrXV
959201,960182,981,-1,0,chrXV
958361,958832,471,-1,0,chrXV
946232,949109,2877,-1,0,chrXV
944540,944957,417,-1,0,chrXV
939620,943463,3843,-1,0,chrXV
923231,925040,1809,-1,0,chrXV
918605,921062,2457,-1,0,chrXV
917489,917855,366,-1,0,chrXV
894623,896387,1764,-1,0,chrXV
892730,894092,1362,-1,0,chrXV
877229,877685,456,-1,0,chrXV
874742,875321,579,-1,0,chrXV
865652,866582,930,-1,0,chrXV
863312,863696,384,-1,0,chrXV
862820,863210,390,-1,0,chrXV
855146,860258,5112,-1,0,chrXV
844991,845792,801,-1,0,chrXV
841514,841823,309,-1,0,chrXV
825533,825932,399,-1,0,chrXV
822587,824867,2280,-1,0,chrXV
818756,819164,408,-1,0,chrXV
808253,810683,2430,-1,0,chrXV
805031,807023,1992,-1,0,chrXV
800969,802307,1338,-1,0,chrXV
795800,796793,993,-1,0,chrXV
794075,795332,1257,-1,0,chrXV
788741,789857,1116,-1,0,chrXV
766868,767777,909,-1,0,chrXV
752213,755009,2796,-1,0,chrXV
751475,751895,420,-1,0,chrXV
747524,748979,1455,-1,0,chrXV
745592,746303,711,-1,0,chrXV
738923,741632,2709,-1,0,chrXV
736436,737726,1290,-1,0,chrXV
730007,733457,3450,-1,0,chrXV
718652,720065,1413,-1,0,chrXV
715592,716837,1245,-1,0,chrXV
681443,682106,663,-1,0,chrXV
674351,675167,816,-1,0,chrXV
667859,670241,2382,-1,0,chrXV
636938,638558,1620,-1,0,chrXV
630965,631751,786,-1,0,chrXV
626627,627980,1353,-1,0,chrXV
608639,609197,558,-1,0,chrXV
601382,602342,960,-1,0,chrXV
586949,587342,393,-1,0,chrXV
566876,569558,2682,-1,0,chrXV
553175,554570,1395,-1,0,chrXV
545117,545420,303,-1,0,chrXV
539762,544145,4383,-1,0,chrXV
538658,539465,807,-1,0,chrXV
532250,532865,615,-1,0,chrXV
507947,511178,3231,-1,0,chrXV
496148,496541,393,-1,0,chrXV
483218,486779,3561,-1,0,chrXV
473474,474416,942,-1,0,chrXV
469376,471620,2244,-1,0,chrXV
459479,461276,1797,-1,0,chrXV
455906,457820,1914,-1,0,chrXV
446078,446738,660,-1,0,chrXV
442724,443531,807,-1,0,chrXV
438905,440258,1353,-1,0,chrXV
427832,429857,2025,-1,0,chrXV
414458,415907,1449,-1,0,chrXV
392576,392915,339,-1,0,chrXV
373709,375857,2148,-1,0,chrXV
372797,373439,642,-1,0,chrXV
370523,370844,321,-1,0,chrXV
337679,338621,942,-1,0,chrXV
334508,337343,2835,-1,0,chrXV
321857,322994,1137,-1,0,chrXV
315812,316175,363,-1,0,chrXV
309323,310139,816,-1,0,chrXV
303578,303983,405,-1,0,chrXV
301379,303035,1656,-1,0,chrXV
294776,296120,1344,-1,0,chrXV
280271,281498,1227,-1,0,chrXV
270632,271370,738,-1,0,chrXV
253148,253577,429,-1,0,chrXV
241613,242267,654,-1,0,chrXV
240203,240524,321,-1,0,chrXV
237881,238202,321,-1,0,chrXV
232445,233636,1191,-1,0,chrXV
217307,217646,339,-1,0,chrXV
214016,216137,2121,-1,0,chrXV
206102,207176,1074,-1,0,chrXV
197219,198725,1506,-1,0,chrXV
180557,181427,870,-1,0,chrXV
169001,169319,318,-1,0,chrXV
161672,162014,342,-1,0,chrXV
153911,154745,834,-1,0,chrXV
139226,141347,2121,-1,0,chrXV
136526,137825,1299,-1,0,chrXV
125996,126689,693,-1,0,chrXV
114137,115808,1671,-1,0,chrXV
108257,108896,639,-1,0,chrXV
103316,103925,609,-1,0,chrXV
57776,58112,336,-1,0,chrXV
55805,56120,315,-1,0,chrXV
38174,38567,393,-1,0,chrXV
37271,38066,795,-1,0,chrXV
36821,37154,333,-1,0,chrXV
19490,21311,1821,-1,0,chrXV
1646,2078,432,-1,0,chrXV
1034806,1036471,1665,-1,1,chrXV
1031488,1034182,2694,-1,1,chrXV
1023460,1025572,2112,-1,1,chrXV
1015360,1017652,2292,-1,1,chrXV
1001146,1003225,2079,-1,1,chrXV
998452,1000828,2376,-1,1,chrXV
995017,996511,1494,-1,1,chrXV
992863,994855,1992,-1,1,chrXV
981811,982162,351,-1,1,chrXV
964612,964936,324,-1,1,chrXV
943564,944122,558,-1,1,chrXV
936730,939349,2619,-1,1,chrXV
930733,931081,348,-1,1,chrXV
925978,926302,324,-1,1,chrXV
913618,915094,1476,-1,1,chrXV
906235,907555,1320,-1,1,chrXV
896824,898360,1536,-1,1,chrXV
850936,851839,903,-1,1,chrXV
846268,847129,861,-1,1,chrXV
843697,844630,933,-1,1,chrXV
839083,841069,1986,-1,1,chrXV
834451,836431,1980,-1,1,chrXV
831058,832042,984,-1,1,chrXV
822751,823189,438,-1,1,chrXV
815914,816931,1017,-1,1,chrXV
802549,803464,915,-1,1,chrXV
798673,800731,2058,-1,1,chrXV
792703,793042,339,-1,1,chrXV
790210,792241,2031,-1,1,chrXV
765898,766324,426,-1,1,chrXV
756475,757558,1083,-1,1,chrXV
750532,751000,468,-1,1,chrXV
749662,749962,300,-1,1,chrXV
725563,727234,1671,-1,1,chrXV
720469,721708,1239,-1,1,chrXV
713242,713584,342,-1,1,chrXV
711682,712543,861,-1,1,chrXV
708415,709852,1437,-1,1,chrXV
698767,700567,1800,-1,1,chrXV
693367,693703,336,-1,1,chrXV
652009,653884,1875,-1,1,chrXV
647125,648502,1377,-1,1,chrXV
643393,644332,939,-1,1,chrXV
639559,641992,2433,-1,1,chrXV
602716,605092,2376,-1,1,chrXV
584308,586324,2016,-1,1,chrXV
581812,583681,1869,-1,1,chrXV
564475,566191,1716,-1,1,chrXV
559960,560677,717,-1,1,chrXV
551797,552103,306,-1,1,chrXV
548791,550246,1455,-1,1,chrXV
536281,536599,318,-1,1,chrXV
516448,516850,402,-1,1,chrXV
508972,509314,342,-1,1,chrXV
506977,507505,528,-1,1,chrXV
503551,504328,777,-1,1,chrXV
491122,492841,1719,-1,1,chrXV
490195,490828,633,-1,1,chrXV
489415,489715,300,-1,1,chrXV
476938,479188,2250,-1,1,chrXV
453868,454213,345,-1,1,chrXV
445420,445816,396,-1,1,chrXV
444811,445279,468,-1,1,chrXV
440389,441163,774,-1,1,chrXV
433687,436345,2658,-1,1,chrXV
430246,431626,1380,-1,1,chrXV
427828,428137,309,-1,1,chrXV
402760,405388,2628,-1,1,chrXV
389770,391075,1305,-1,1,chrXV
369727,370027,300,-1,1,chrXV
360460,361084,624,-1,1,chrXV
323410,324394,984,-1,1,chrXV
311341,312367,1026,-1,1,chrXV
308308,308611,303,-1,1,chrXV
272002,273724,1722,-1,1,chrXV
266263,267529,1266,-1,1,chrXV
264178,264676,498,-1,1,chrXV
258802,259105,303,-1,1,chrXV
251266,252646,1380,-1,1,chrXV
224419,226075,1656,-1,1,chrXV
214024,214495,471,-1,1,chrXV
207391,210265,2874,-1,1,chrXV
204730,205885,1155,-1,1,chrXV
199831,200134,303,-1,1,chrXV
193831,194800,969,-1,1,chrXV
166288,166612,324,-1,1,chrXV
159547,160594,1047,-1,1,chrXV
150397,153490,3093,-1,1,chrXV
141583,142555,972,-1,1,chrXV
138106,139057,951,-1,1,chrXV
132724,135838,3114,-1,1,chrXV
132016,132508,492,-1,1,chrXV
116395,117454,1059,-1,1,chrXV
111430,111886,456,-1,1,chrXV
96607,96916,309,-1,1,chrXV
94855,96361,1506,-1,1,chrXV
61324,65350,4026,-1,1,chrXV
60382,61024,642,-1,1,chrXV
47932,48643,711,-1,1,chrXV
34765,35077,312,-1,1,chrXV
28702,31606,2904,-1,1,chrXV
11548,11911,363,-1,1,chrXV
1090014,1090497,483,-1,2,chrXV
1089138,1089714,576,-1,2,chrXV
1086630,1086981,351,-1,2,chrXV
1071792,1072923,1131,-1,2,chrXV
1069620,1070241,621,-1,2,chrXV
1060440,1061055,615,-1,2,chrXV
1055772,1056099,327,-1,2,chrXV
1040277,1040613,336,-1,2,chrXV
1028193,1028625,432,-1,2,chrXV
1017879,1018746,867,-1,2,chrXV
986898,988782,1884,-1,2,chrXV
977193,978069,876,-1,2,chrXV
921534,922905,1371,-1,2,chrXV
901857,902874,1017,-1,2,chrXV
900249,900690,441,-1,2,chrXV
899055,899928,873,-1,2,chrXV
896697,897078,381,-1,2,chrXV
889866,891432,1566,-1,2,chrXV
879861,880515,654,-1,2,chrXV
852120,853077,957,-1,2,chrXV
828051,830574,2523,-1,2,chrXV
827421,827862,441,-1,2,chrXV
812394,813708,1314,-1,2,chrXV
761613,762084,471,-1,2,chrXV
760824,761265,441,-1,2,chrXV
746724,747282,558,-1,2,chrXV
744534,745281,747,-1,2,chrXV
704418,708459,4041,-1,2,chrXV
671844,672411,567,-1,2,chrXV
665784,667179,1395,-1,2,chrXV
659814,661674,1860,-1,2,chrXV
651375,651840,465,-1,2,chrXV
633924,634296,372,-1,2,chrXV
628359,630540,2181,-1,2,chrXV
617517,618288,771,-1,2,chrXV
612996,616671,3675,-1,2,chrXV
609837,611388,1551,-1,2,chrXV
605346,606171,825,-1,2,chrXV
589941,592587,2646,-1,2,chrXV
587616,587943,327,-1,2,chrXV
580158,580500,342,-1,2,chrXV
572181,572838,657,-1,2,chrXV
569928,570807,879,-1,2,chrXV
559029,559848,819,-1,2,chrXV
554823,558642,3819,-1,2,chrXV
513294,514278,984,-1,2,chrXV
497505,502452,4947,-1,2,chrXV
493419,494400,981,-1,2,chrXV
482310,482724,414,-1,2,chrXV
479295,479637,342,-1,2,chrXV
466674,467589,915,-1,2,chrXV
451728,453462,1734,-1,2,chrXV
426771,427224,453,-1,2,chrXV
424845,426084,1239,-1,2,chrXV
424269,424617,348,-1,2,chrXV
422667,423816,1149,-1,2,chrXV
418629,421650,3021,-1,2,chrXV
416346,417681,1335,-1,2,chrXV
411825,412263,438,-1,2,chrXV
408357,408789,432,-1,2,chrXV
397734,400104,2370,-1,2,chrXV
394836,397086,2250,-1,2,chrXV
392415,394524,2109,-1,2,chrXV
388212,388533,321,-1,2,chrXV
383532,384420,888,-1,2,chrXV
376011,377712,1701,-1,2,chrXV
346194,346950,756,-1,2,chrXV
341277,342414,1137,-1,2,chrXV
338937,339978,1041,-1,2,chrXV
313077,315387,2310,-1,2,chrXV
290880,292074,1194,-1,2,chrXV
286776,287214,438,-1,2,chrXV
282420,285426,3006,-1,2,chrXV
274011,274353,342,-1,2,chrXV
269814,270420,606,-1,2,chrXV
256665,257019,354,-1,2,chrXV
248391,249534,1143,-1,2,chrXV
245739,246072,333,-1,2,chrXV
243465,244140,675,-1,2,chrXV
210519,211995,1476,-1,2,chrXV
202695,204471,1776,-1,2,chrXV
201984,202518,534,-1,2,chrXV
200367,201879,1512,-1,2,chrXV
189657,193542,3885,-1,2,chrXV
185847,186723,876,-1,2,chrXV
177402,177711,309,-1,2,chrXV
155286,158637,3351,-1,2,chrXV
126981,127920,939,-1,2,chrXV
125109,125409,300,-1,2,chrXV
110307,110628,321,-1,2,chrXV
92025,92328,303,-1,2,chrXV
89691,91419,1728,-1,2,chrXV
85455,86757,1302,-1,2,chrXV
84474,84870,396,-1,2,chrXV
81786,83058,1272,-1,2,chrXV
78351,79479,1128,-1,2,chrXV
70155,70545,390,-1,2,chrXV
69375,70044,669,-1,2,chrXV
67560,68754,1194,-1,2,chrXV
54594,55104,510,-1,2,chrXV
49554,52788,3234,-1,2,chrXV
45759,47574,1815,-1,2,chrXV
44472,44784,312,-1,2,chrXV
28977,29328,351,-1,2,chrXV
22524,24294,1770,-1,2,chrXV
17280,17796,516,-1,2,chrXV
999,1338,339,-1,2,chrXV
642,1125,483,1,0,chrXVI
1425,2001,576,1,0,chrXVI
4158,4509,351,1,0,chrXVI
11886,12600,714,1,0,chrXVI
15435,15795,360,1,0,chrXVI
25086,26064,978,1,0,chrXVI
33012,34947,1935,1,0,chrXVI
35235,37845,2610,1,0,chrXVI
39120,40077,957,1,0,chrXVI
49302,50958,1656,1,0,chrXVI
58548,62016,3468,1,0,chrXVI
99483,100086,603,1,0,chrXVI
107274,108147,873,1,0,chrXVI
108651,114315,5664,1,0,chrXVI
115311,116487,1176,1,0,chrXVI
117066,117687,621,1,0,chrXVI
130161,132228,2067,1,0,chrXVI
135789,136443,654,1,0,chrXVI
136749,138228,1479,1,0,chrXVI
141036,141726,690,1,0,chrXVI
143820,147129,3309,1,0,chrXVI
148812,149121,309,1,0,chrXVI
171483,171954,471,1,0,chrXVI
189153,190983,1830,1,0,chrXVI
193647,194145,498,1,0,chrXVI
195252,195648,396,1,0,chrXVI
212157,212784,627,1,0,chrXVI
231216,232509,1293,1,0,chrXVI
280479,280926,447,1,0,chrXVI
297552,298050,498,1,0,chrXVI
303120,304014,894,1,0,chrXVI
304386,305058,672,1,0,chrXVI
310209,312900,2691,1,0,chrXVI
351942,352251,309,1,0,chrXVI
353910,354273,363,1,0,chrXVI
370977,372921,1944,1,0,chrXVI
375501,376953,1452,1,0,chrXVI
383454,384408,954,1,0,chrXVI
387066,393654,6588,1,0,chrXVI
410442,411285,843,1,0,chrXVI
412827,415362,2535,1,0,chrXVI
427926,428655,729,1,0,chrXVI
459072,459678,606,1,0,chrXVI
464400,465648,1248,1,0,chrXVI
467259,469656,2397,1,0,chrXVI
469938,471996,2058,1,0,chrXVI
480534,481068,534,1,0,chrXVI
486711,487209,498,1,0,chrXVI
493542,495246,1704,1,0,chrXVI
517650,518760,1110,1,0,chrXVI
521013,524958,3945,1,0,chrXVI
529722,533409,3687,1,0,chrXVI
535017,535587,570,1,0,chrXVI
554604,555729,1125,1,0,chrXVI
558384,559935,1551,1,0,chrXVI
615378,619014,3636,1,0,chrXVI
627879,631245,3366,1,0,chrXVI
634122,637224,3102,1,0,chrXVI
642207,643320,1113,1,0,chrXVI
647304,648375,1071,1,0,chrXVI
657513,658938,1425,1,0,chrXVI
659181,661053,1872,1,0,chrXVI
661743,662133,390,1,0,chrXVI
664959,665490,531,1,0,chrXVI
666279,667446,1167,1,0,chrXVI
679692,680799,1107,1,0,chrXVI
698868,700014,1146,1,0,chrXVI
700593,701970,1377,1,0,chrXVI
702189,702675,486,1,0,chrXVI
703329,703674,345,1,0,chrXVI
704853,706593,1740,1,0,chrXVI
706971,708342,1371,1,0,chrXVI
710100,711138,1038,1,0,chrXVI
713274,715941,2667,1,0,chrXVI
720636,720960,324,1,0,chrXVI
730491,731019,528,1,0,chrXVI
732348,733212,864,1,0,chrXVI
751392,751824,432,1,0,chrXVI
752256,752919,663,1,0,chrXVI
753300,754248,948,1,0,chrXVI
767751,768987,1236,1,0,chrXVI
786207,787428,1221,1,0,chrXVI
796575,796902,327,1,0,chrXVI
799233,802017,2784,1,0,chrXVI
818322,819075,753,1,0,chrXVI
829917,830439,522,1,0,chrXVI
834564,835212,648,1,0,chrXVI
843261,844020,759,1,0,chrXVI
867135,867486,351,1,0,chrXVI
870702,874926,4224,1,0,chrXVI
875367,875997,630,1,0,chrXVI
883827,885558,1731,1,0,chrXVI
885795,886398,603,1,0,chrXVI
886917,887538,621,1,0,chrXVI
902043,906654,4611,1,0,chrXVI
912126,912435,309,1,0,chrXVI
912663,916962,4299,1,0,chrXVI
919380,920487,1107,1,0,chrXVI
939921,941136,1215,1,0,chrXVI
943371,943896,525,1,0,chrXVI
1411,1918,507,1,1,chrXVI
2287,2623,336,1,1,chrXVI
13330,13651,321,1,1,chrXVI
17947,18385,438,1,1,chrXVI
30340,32803,2463,1,1,chrXVI
47335,48802,1467,1,1,chrXVI
69484,70951,1467,1,1,chrXVI
73624,73927,303,1,1,chrXVI
85585,86950,1365,1,1,chrXVI
88516,90316,1800,1,1,chrXVI
100495,101353,858,1,1,chrXVI
103231,104647,1416,1,1,chrXVI
106171,106822,651,1,1,chrXVI
116176,116482,306,1,1,chrXVI
118381,120031,1650,1,1,chrXVI
120322,120733,411,1,1,chrXVI
133042,135424,2382,1,1,chrXVI
147415,148423,1008,1,1,chrXVI
150613,151330,717,1,1,chrXVI
164275,165760,1485,1,1,chrXVI
166255,167398,1143,1,1,chrXVI
168466,168871,405,1,1,chrXVI
173533,173884,351,1,1,chrXVI
175042,175864,822,1,1,chrXVI
181402,182548,1146,1,1,chrXVI
208156,209806,1650,1,1,chrXVI
228313,228772,459,1,1,chrXVI
237337,237979,642,1,1,chrXVI
240826,241147,321,1,1,chrXVI
265027,266104,1077,1,1,chrXVI
271309,272194,885,1,1,chrXVI
313387,316486,3099,1,1,chrXVI
329605,331699,2094,1,1,chrXVI
335947,336367,420,1,1,chrXVI
339943,340945,1002,1,1,chrXVI
348445,348952,507,1,1,chrXVI
353935,354331,396,1,1,chrXVI
355699,357676,1977,1,1,chrXVI
360208,361579,1371,1,1,chrXVI
364951,366430,1479,1,1,chrXVI
373792,375169,1377,1,1,chrXVI
381964,382993,1029,1,1,chrXVI
407095,407539,444,1,1,chrXVI
415762,418027,2265,1,1,chrXVI
425461,425824,363,1,1,chrXVI
426232,427672,1440,1,1,chrXVI
455758,456664,906,1,1,chrXVI
462724,463060,336,1,1,chrXVI
465961,466261,300,1,1,chrXVI
479224,480175,951,1,1,chrXVI
482842,485686,2844,1,1,chrXVI
495505,497719,2214,1,1,chrXVI
521827,522190,363,1,1,chrXVI
544630,548143,3513,1,1,chrXVI
548485,550306,1821,1,1,chrXVI
552019,553408,1389,1,1,chrXVI
594475,596296,1821,1,1,chrXVI
596749,599551,2802,1,1,chrXVI
599869,600217,348,1,1,chrXVI
610480,612724,2244,1,1,chrXVI
647011,647347,336,1,1,chrXVI
648703,649921,1218,1,1,chrXVI
667675,670873,3198,1,1,chrXVI
671125,672142,1017,1,1,chrXVI
673750,674674,924,1,1,chrXVI
677164,677641,477,1,1,chrXVI
682219,682777,558,1,1,chrXVI
685897,687598,1701,1,1,chrXVI
688171,688807,636,1,1,chrXVI
690106,691789,1683,1,1,chrXVI
696475,696850,375,1,1,chrXVI
711520,711877,357,1,1,chrXVI
718378,718684,306,1,1,chrXVI
723679,724003,324,1,1,chrXVI
729790,730213,423,1,1,chrXVI
742453,743743,1290,1,1,chrXVI
744688,745573,885,1,1,chrXVI
754876,758128,3252,1,1,chrXVI
758647,759481,834,1,1,chrXVI
760024,767494,7470,1,1,chrXVI
771652,773128,1476,1,1,chrXVI
778582,780301,1719,1,1,chrXVI
782044,785671,3627,1,1,chrXVI
787960,789325,1365,1,1,chrXVI
814390,815536,1146,1,1,chrXVI
817072,817633,561,1,1,chrXVI
822619,824338,1719,1,1,chrXVI
830998,831520,522,1,1,chrXVI
844708,846031,1323,1,1,chrXVI
878623,880168,1545,1,1,chrXVI
888964,891043,2079,1,1,chrXVI
895960,897004,1044,1,1,chrXVI
900754,901558,804,1,1,chrXVI
921859,922777,918,1,1,chrXVI
931375,932788,1413,1,1,chrXVI
934033,935665,1632,1,1,chrXVI
943879,944188,309,1,1,chrXVI
944602,947701,3099,1,1,chrXVI
18368,19079,711,1,2,chrXVI
22937,24701,1764,1,2,chrXVI
38168,38798,630,1,2,chrXVI
41042,42869,1827,1,2,chrXVI
43958,44276,318,1,2,chrXVI
54614,54965,351,1,2,chrXVI
56747,58070,1323,1,2,chrXVI
63278,63860,582,1,2,chrXVI
67724,68882,1158,1,2,chrXVI
121766,125357,3591,1,2,chrXVI
126005,126446,441,1,2,chrXVI
138959,139409,450,1,2,chrXVI
153494,154040,546,1,2,chrXVI
157841,159593,1752,1,2,chrXVI
159908,162341,2433,1,2,chrXVI
176222,179021,2799,1,2,chrXVI
179276,181115,1839,1,2,chrXVI
187202,187655,453,1,2,chrXVI
191405,192650,1245,1,2,chrXVI
203420,204941,1521,1,2,chrXVI
205247,207647,2400,1,2,chrXVI
218747,220088,1341,1,2,chrXVI
223142,224036,894,1,2,chrXVI
246989,250262,3273,1,2,chrXVI
254813,255761,948,1,2,chrXVI
257948,258305,357,1,2,chrXVI
268187,270893,2706,1,2,chrXVI
273254,275867,2613,1,2,chrXVI
295625,296249,624,1,2,chrXVI
296285,296654,369,1,2,chrXVI
301715,302618,903,1,2,chrXVI
316754,317516,762,1,2,chrXVI
320087,320417,330,1,2,chrXVI
322070,323744,1674,1,2,chrXVI
326627,327662,1035,1,2,chrXVI
349118,349865,747,1,2,chrXVI
361871,363362,1491,1,2,chrXVI
366926,368018,1092,1,2,chrXVI
394037,396572,2535,1,2,chrXVI
396704,397064,360,1,2,chrXVI
403202,403625,423,1,2,chrXVI
418511,420011,1500,1,2,chrXVI
420947,422786,1839,1,2,chrXVI
429938,431369,1431,1,2,chrXVI
431894,432299,405,1,2,chrXVI
432587,434090,1503,1,2,chrXVI
434522,435764,1242,1,2,chrXVI
444578,445031,453,1,2,chrXVI
459962,460559,597,1,2,chrXVI
489764,490163,399,1,2,chrXVI
498095,499292,1197,1,2,chrXVI
499664,500402,738,1,2,chrXVI
503516,504242,726,1,2,chrXVI
506696,509999,3303,1,2,chrXVI
511100,511664,564,1,2,chrXVI
515921,516323,402,1,2,chrXVI
527546,528692,1146,1,2,chrXVI
536438,536852,414,1,2,chrXVI
539384,541970,2586,1,2,chrXVI
556376,557837,1461,1,2,chrXVI
573017,575102,2085,1,2,chrXVI
576551,577358,807,1,2,chrXVI
631514,633761,2247,1,2,chrXVI
639524,640958,1434,1,2,chrXVI
643835,645272,1437,1,2,chrXVI
646835,647195,360,1,2,chrXVI
656798,657344,546,1,2,chrXVI
672470,673496,1026,1,2,chrXVI
678950,679370,420,1,2,chrXVI
681212,682112,900,1,2,chrXVI
711353,711674,321,1,2,chrXVI
724229,724571,342,1,2,chrXVI
725393,728615,3222,1,2,chrXVI
740060,741392,1332,1,2,chrXVI
747305,749000,1695,1,2,chrXVI
790082,791120,1038,1,2,chrXVI
792686,793736,1050,1,2,chrXVI
798050,798857,807,1,2,chrXVI
802358,804080,1722,1,2,chrXVI
833810,834245,435,1,2,chrXVI
841265,842669,1404,1,2,chrXVI
846509,849980,3471,1,2,chrXVI
857582,859745,2163,1,2,chrXVI
861305,864014,2709,1,2,chrXVI
878075,878549,474,1,2,chrXVI
889274,889577,303,1,2,chrXVI
892331,893729,1398,1,2,chrXVI
907217,909434,2217,1,2,chrXVI
917573,917897,324,1,2,chrXVI
945932,946616,684,1,2,chrXVI
945954,946569,615,-1,0,chrXVI
945249,945585,336,-1,0,chrXVI
933897,934461,564,-1,0,chrXVI
924303,926937,2634,-1,0,chrXVI
922908,923379,471,-1,0,chrXVI
922125,922494,369,-1,0,chrXVI
917076,919041,1965,-1,0,chrXVI
909732,911022,1290,-1,0,chrXVI
908013,908340,327,-1,0,chrXVI
901095,901425,330,-1,0,chrXVI
897360,899667,2307,-1,0,chrXVI
895896,896196,300,-1,0,chrXVI
893796,895764,1968,-1,0,chrXVI
888042,888708,666,-1,0,chrXVI
876846,877632,786,-1,0,chrXVI
868644,869955,1311,-1,0,chrXVI
854934,856257,1323,-1,0,chrXVI
831054,831675,621,-1,0,chrXVI
815733,817923,2190,-1,0,chrXVI
800490,800814,324,-1,0,chrXVI
791217,792204,987,-1,0,chrXVI
789003,789312,309,-1,0,chrXVI
784110,784479,369,-1,0,chrXVI
778890,779256,366,-1,0,chrXVI
773874,775182,1308,-1,0,chrXVI
745827,746835,1008,-1,0,chrXVI
736983,739569,2586,-1,0,chrXVI
731223,731748,525,-1,0,chrXVI
729756,730113,357,-1,0,chrXVI
728946,729273,327,-1,0,chrXVI
711402,713028,1626,-1,0,chrXVI
700779,701757,978,-1,0,chrXVI
697146,698265,1119,-1,0,chrXVI
695736,696819,1083,-1,0,chrXVI
691932,692418,486,-1,0,chrXVI
690792,691125,333,-1,0,chrXVI
684555,685437,882,-1,0,chrXVI
677811,678120,309,-1,0,chrXVI
674313,674700,387,-1,0,chrXVI
665787,666243,456,-1,0,chrXVI
649518,649869,351,-1,0,chrXVI
624468,626967,2499,-1,0,chrXVI
620424,621258,834,-1,0,chrXVI
600648,603357,2709,-1,0,chrXVI
584631,585585,954,-1,0,chrXVI
577584,581196,3612,-1,0,chrXVI
564006,565041,1035,-1,0,chrXVI
559332,559647,315,-1,0,chrXVI
553626,554328,702,-1,0,chrXVI
546174,546480,306,-1,0,chrXVI
528984,529350,366,-1,0,chrXVI
518733,520233,1500,-1,0,chrXVI
488886,491364,2478,-1,0,chrXVI
485154,485517,363,-1,0,chrXVI
475992,479001,3009,-1,0,chrXVI
462480,463839,1359,-1,0,chrXVI
453429,453735,306,-1,0,chrXVI
451908,453057,1149,-1,0,chrXVI
425250,425847,597,-1,0,chrXVI
408009,408744,735,-1,0,chrXVI
379119,381150,2031,-1,0,chrXVI
368070,369441,1371,-1,0,chrXVI
363519,364068,549,-1,0,chrXVI
